BULTEN;HHTIPI;KONUTTIP;MULKIYET;KIRA_AY;KIRA_SEK;LOJ_FERT;IZAFI_K;KONUTSAH;KON_BORC;KONDEGER;OTUR_SUR;BINA_TAR;ODA_SAY;KON_ALAN;zemin_SAL;zemin_ODA;zemin_MUT;zemin_BAN;ISIT_SIS;YAKIT_1;YAKIT_2;YAKIT_3;YAKIT_MUT;YAKIT_SU;zor_alýs;zor_banka;zor_posta;zor_ulas;zor_saglý;zor_egiti;konutiki;konut2_n;BANYO;SAUNA;JAKUZI;TUVALET;MUTFAK;COPOGUT;KALORIF;TABANISI;SU_SIS;DOG_GAZ;SICAKSU;KABLOYAY;ASANSOR;GARAJ;HAVUZ;JENRATOR;TELEFON;CEPTEL;BILGISAY;INTERN;LCDTELE;KAMERA;UYDUANT;BUZDOLAB;DERINDON;BULASIK;M_FIRIN;CAMASIR;KURUTMA;HALIYIKA;KLIMA;OYUNKONS;OTOADET;OTOADET2;OTOADET3;ISOTOADT;MOTOADET;DENTADET;MUSKONUT;MUSMIK;MUSKIRA;MUSKDEG;APARTMAN;APTMIK;APTKIRA;APTKDEG;YAZLIK;YAZMIK;YAZKIRA;YAZKDEG;TARLA;TARMIK;TARKIRA;TARKDEG;BAG;BAGMIK;BAGKIRA;BAGKDEG;SERA;SERAMIK;SERAKIRA;SERAKDEG;ARSA;ARSAMIK;ARSAKIRA;ARSAKDEG;DUKKAN;DUKMIK;DUKKIRA;DUKKDEG;OTEL;OTELMIK;OTELKIRA;OTELKDEG;YILKULGEL;EFB_OECD;HARCAMA;HHB;faktor
1401647;2;3;1;;;;700;1996;2;80000;18;4;3;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;1;1;0;0;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;55612,02;2,5;3648,28;4;3735,704403
1401648;2;4;1;;;;500;1999;2;90000;14;6;2;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;4;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29821,59;2,3;2279,59;4;2116,967494
1401649;5;3;1;;;;700;2009;1;90000;5;8;4;95;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30022,67;2,3;1824,25;4;2083,817103
1401650;5;4;1;;;;600;2007;1;150000;7;8;4;120;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;4;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30541,92;3,6;2337,86;7;4172,345418
1401652;3;4;1;;;;400;2010;2;80000;4;7;3;130;1;1;3;3;3;3;;;3;3;3;2;2;3;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;1;1;1;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;28728,3;2,4;1963,94;5;2277,422112
1401653;5;4;1;;;;400;2010;1;80000;4;7;3;100;1;1;3;3;1;1;2;;4;5;3;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;1;0;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37116,52;4;3430,47;7;3792,788589
1401654;3;4;1;;;;500;2006;2;100000;8;8;4;120;1;1;3;3;3;1;2;;3;3;3;2;2;2;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;0;0;1;0;1;1;1;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;39078,6;3,6;4953,53;7;2935,533633
1401655;1;4;1;;;;400;2006;2;80000;5;7;3;80;1;1;1;3;3;3;;;3;3;3;2;2;2;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;1;1;0;;0;;;;1;3;0;;0;;;;0;;;;0;;;;0;;;;0;;;;32151,71;2;2524,66;3;1842,209198
1401657;5;4;2;400;2;;;;;;0;8;3;110;3;1;3;3;3;3;;;3;3;3;2;2;3;3;2;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;4;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16836,8;3,1;1607,98;6;2985,598097
1401658;1;4;1;;;;450;2010;1;85000;4;8;3;70;1;1;3;3;3;3;;;3;3;3;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29582,69;1,8;1812,17;3;2664,148977
1401659;1;4;2;400;2;;;;;;1;8;3;100;1;1;3;3;3;3;;;3;3;3;2;2;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;16653,56;1,8;1812,43;3;2369,505718
1401660;3;5;1;;;;750;2010;2;250000;4;8;6;180;1;1;3;3;3;3;;;3;3;3;2;2;3;3;3;2;;1;0;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;2;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;;;;1;2;1;700;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;1;800;0;;;;82016,95;2,9;12501,13;6;2493,236822
1401663;2;3;2;500;2;;;;;;2;4;3;85;1;1;3;3;3;3;;;3;3;3;2;2;2;2;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;18141,06;2,1;1209,19;4;1920,448694
1401665;4;4;1;;;;600;1975;2;70000;39;4;3;60;4;4;3;3;1;2;1;;4;5;3;3;3;3;3;3;1;2;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;3;0;;0;;;;1;3;0;;0;;;;0;;;;0;;;;0;;;;0;;;;33387,58;1,5;2141,18;2;2225,36648
1401666;1;3;2;350;2;;;;;;2;4;2;59;1;1;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15138,03;1,8;1144,15;3;2708,390493
1401667;5;4;1;;;;500;1965;2;150000;16;3;3;85;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37625,59;2,3;2944,8;4;1231,226387
1401668;5;4;1;;;;500;2004;2;120000;10;3;3;75;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;3;0;0;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;44793,62;2;4541,74;3;2324,231771
1401669;6;2;4;0;;;550;;;100000;25;3;3;80;2;2;6;3;1;2;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;2;1;1;0;0;1;1;0;1;0;1;0;1;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;40452,53;2;2386,43;3;1475,324106
1401670;3;3;2;500;2;;;;;;7;4;4;85;4;2;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;4;1;1;0;0;1;1;0;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;26645,69;2,8;3743,86;5;2064,497768
1401671;3;1;4;0;;;4000;;;2000000;3;8;9;490;1;1;1;3;3;3;;;3;3;3;3;3;3;2;2;2;;1;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;1;4;1;1;2;1;1;2;1;1;1;1;1;0;1;0;0;;;1;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;160155,5;2,6;8411,39;5;1781,081306
1401672;2;1;1;;;;5000;2004;2;2000000;10;7;7;350;1;1;3;3;4;4;;;4;5;2;2;2;2;2;2;2;;1;0;0;1;1;1;0;0;1;0;1;0;0;1;0;0;1;4;3;1;3;1;1;1;1;1;1;1;0;1;2;0;1;1;0;1;0;0;1;1;0;;1;1;1;1100;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;258322,82;2,5;26495,04;4;1999,199525
1401674;2;4;4;0;;;600;;;150000;10;6;3;110;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;0;1;2;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;;0;0;0;1;1;1;200;0;;;;0;;;;0;;;;0;;;;0;;;;1;100;0;;0;;;;0;;;;38901,04;2,1;3185,41;4;2901,769787
1401677;3;4;1;;;;1000;2010;2;250000;4;8;3;80;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;5;2;1;0;0;1;1;0;1;0;1;0;1;0;0;0;;;0;0;0;0;;;;1;2;1;750;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;53283,57;2,8;4675,08;5;2341,575921
1401678;5;4;1;;;;1000;1987;2;300000;26;3;3;100;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;6;2;0;0;0;1;1;1;1;0;1;0;0;0;1;1;0;;0;0;0;0;;;;1;2;1;500;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;33277,75;3,4;2824,17;7;2821,154798
1401679;3;4;4;0;;;450;;;60000;12;2;2;50;4;4;4;7;1;3;;;3;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;4;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;31894,78;2,8;3551,44;5;2601,459018
1401680;5;4;1;;;;800;2005;2;150000;9;3;3;80;1;1;3;3;3;3;;;3;3;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;52317,18;2,6;2609;5;2074,628081
1401681;5;4;1;;;;600;1991;2;140000;23;6;3;120;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;1;3;0;1;1;0;1;0;1;0;1;0;1;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;64187,5;6;3510,24;13;4859,658668
1401682;2;4;4;0;;;500;;;65000;2;5;3;70;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;30349,76;2,1;2004,6;4;2523,620562
1401683;2;4;1;;;;500;1994;2;120000;20;5;3;80;1;1;3;3;1;3;;;3;5;3;3;3;3;3;3;1;2;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;1;4;1;1;1;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;60326,16;2,5;2690,49;4;3236,724201
1401684;4;1;2;350;2;;;;;;1;4;3;100;2;4;6;7;1;1;2;;4;5;2;2;2;2;2;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;1;0;2;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;24026,39;1,5;2348,58;2;2662,235772
1401685;3;1;1;;;;500;1970;2;100000;44;3;4;180;4;4;3;3;1;1;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;1;1;0;0;0;0;0;0;2;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;;;0;0;0;1;1;0;;1;1;1;450;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37604,03;2,4;2525,51;5;2795,287179
1401686;3;4;4;0;;;500;;;150000;14;6;3;95;1;1;1;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;2;0;1;1;1;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;38272,33;2,7;2062,25;6;2974,966453
1401687;1;4;1;;;;650;2004;2;120000;10;7;4;120;1;1;3;3;3;3;;;3;3;4;3;3;3;3;3;1;2;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;0;0;0;0;1;1;1;1;1;1;0;0;0;0;1;0;;0;0;0;0;;;;1;1;0;;1;1;0;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;29077,75;2;5311,06;3;2392,99516
1401688;5;4;1;;;;600;1980;2;150000;32;4;3;85;1;1;3;3;3;3;;;3;3;4;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;23443,95;2;1313,37;3;1516,423675
1401689;1;4;1;;;;500;2011;2;110000;27;4;3;60;1;1;3;3;3;3;;;3;3;4;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;0;0;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;29624,33;2;1961,22;3;1849,362642
1401690;2;4;1;;;;700;2002;2;130000;12;6;3;95;1;1;3;3;3;3;;;3;3;4;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;5;1;1;1;0;1;1;0;1;0;1;0;1;0;0;1;0;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;46719,35;2,5;3695,89;4;2411,027068
1401691;5;4;1;;;;500;1990;2;150000;24;5;4;130;1;1;3;3;3;3;;;3;3;4;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;3;1;0;0;0;1;2;0;1;0;1;1;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35599,13;2,5;4055,89;4;2470,000912
1401692;6;3;2;400;2;;;;;;3;6;3;85;1;1;3;3;1;4;;;3;3;4;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;44974,73;1;4004,23;1;6218,504672
1401694;2;4;2;600;2;;;;;;3;5;3;90;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;17041,6;2,3;1596,02;4;1876,159107
1401695;1;3;2;750;2;;;;;;0;5;3;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;0;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37909,74;1,8;3192,41;3;2333,450563
1401696;2;4;2;1100;2;;;;;;8;6;5;180;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;2;4;3;1;2;1;1;1;1;1;1;1;1;1;1;0;1;0;;1;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;1;200;0;;0;;;;0;;;;125780,15;2,5;14017,13;4;2111,670523
1401698;1;3;2;700;2;;;;;;1;5;3;95;1;1;3;3;2;3;;;3;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25066,56;1,8;2578,87;3;2549,175842
1401699;5;4;1;;;;650;2000;2;170000;18;4;4;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;0;0;0;0;0;3;1;1;1;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;42389,81;3,1;2523,8;6;3935,381987
1401700;3;4;2;600;2;;;;;;7;4;3;90;4;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;4;1;1;1;2;1;1;2;1;2;1;2;2;2;2;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;37403,13;3,5;2963,39;6;3204,419081
1401701;1;4;1;;;;600;2007;2;100000;9;4;4;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25874,62;1,8;2170,71;3;2337,433754
1401702;5;4;1;;;;750;2013;1;125000;0;4;4;95;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;5;1;1;0;0;0;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;76530,44;3,3;4839,55;6;5066,25483
1401703;3;4;1;;;;550;2014;2;70000;20;4;3;95;3;3;3;3;1;1;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;5;1;1;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;50513,65;3,6;3037,51;7;3062,285896
1401704;1;4;1;;;;700;1992;2;125000;20;4;3;105;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;1;3;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;2;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;1;2;1;450;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;47432,91;2;5409,25;3;2582,915409
1401705;2;4;2;780;2;;;;;;0;8;3;120;1;1;3;3;3;3;;;3;3;4;3;3;4;3;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;0;2;1;1;1;0;1;1;0;1;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35829,4;2,1;5009,3;4;2376,079257
1401706;3;4;4;0;;;750;;;200000;20;6;3;75;1;1;1;3;3;3;;;3;3;4;3;3;4;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;4;1;0;0;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;44506,03;3,1;3240,51;6;2286,570261
1401707;5;4;2;300;2;;;;;;2;4;3;65;6;6;6;3;1;6;;;4;8;4;3;3;4;3;3;2;;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;;0;0;0;0;;;;1;1;1;400;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;41313,75;2,4;2934,64;5;1686,468843
1401708;1;4;2;400;2;;;;;;4;5;2;55;1;1;3;4;1;4;;;4;4;4;3;3;4;3;4;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;24802,48;2;2807,17;3;1532,6567
1401709;1;4;2;650;2;;;;;;3;7;4;120;1;1;3;3;3;3;;;3;3;4;3;3;4;3;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;1;0;0;0;1;2;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;35365,9;2;2083,39;3;2290,872625
1401710;1;4;2;675;2;;;;;;6;6;3;70;1;4;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;0;2;1;1;2;0;1;1;0;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;25314,48;1,8;2052,97;3;2853,875966
1401711;2;4;1;;;;1200;1988;2;400000;25;3;4;130;1;1;3;3;2;3;;;4;4;3;2;2;2;2;3;1;3;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;4;1;1;1;0;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;;;;1;2;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;57710,02;2,5;5752,67;4;2619,544244
1401712;6;4;1;;;;2000;2010;2;400000;3;5;4;150;1;1;8;3;3;3;;;3;3;3;3;3;3;3;3;1;3;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;0;0;;;0;0;0;0;;;;1;2;1;700;1;1;0;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;44988,87;1;5663,4;1;5012,811115
1401713;6;4;2;1270;2;;;;;;10;4;4;120;1;1;3;3;2;3;;;4;5;4;4;4;4;4;4;2;;1;0;0;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;86894,91;1;5197,89;1;6213,829086
1401715;4;4;1;;;;1500;2004;2;117000;10;3;4;110;1;1;7;3;2;3;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;2;1;1;1;0;0;1;0;1;1;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;61180,67;1,5;4043,47;2;2554,582132
1401716;4;4;1;;;;1600;1980;2;175000;34;4;3;90;1;1;3;3;3;3;;;3;3;3;3;3;3;3;3;2;;1;0;0;1;1;0;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;32134,8;1,5;2354,5;2;2358,002572
1401717;6;2;2;220;2;;;;;;0;3;2;40;7;7;7;7;1;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;15881,88;1;1150,73;1;3788,92887
1401718;6;3;1;;;;400;1984;2;80000;30;5;2;70;1;2;7;7;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;0;1;0;0;;;0;0;0;0;;;;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;13421,59;1;1380,75;1;2580,719999
1401720;2;4;1;;;;450;1992;2;170000;22;6;3;100;1;1;3;3;4;4;;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;1;4;1;1;0;0;1;1;0;1;1;1;0;1;1;0;1;0;;0;0;0;0;;;;1;3;1;400;0;;;;0;;;;0;;;;0;;;;0;;;;1;1;0;;0;;;;42022,32;2,5;5317,81;4;1290,986327
1401721;1;2;2;350;2;;;;;;2;4;3;100;3;2;3;3;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0;1;0;;0;0;0;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;41564,07;2;2310,48;3;1457,079904
1401722;6;2;2;300;2;;;;;;1;3;2;50;6;6;6;6;1;1;2;;4;5;3;3;3;3;3;3;2;;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;1;1;0;0;0;1;0;0;0;0;0;;;0;0;0;1;1;0;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;0;;;;14451,43;1,5;1122,64;2;1424,433283
